id,game_id,value,external_popularity_source
3455,10327,9.438859786e-06,IGDB
3501383,10327,1.559721746e-06,IGDB
99262,10327,1.2558337402e-05,IGDB
3587566,10327,3.40599448e-06,Steam
2482375,10327,1.83175781e-07,Steam
647493,10327,3.186839236e-06,Steam
3587358,10327,3.441856983e-06,Steam
642921,11225,5.68728233e-06,Steam
3501847,11225,2.6515269676e-05,IGDB
99839,11225,1.3343233489e-05,IGDB
3587726,11225,5.704336398e-06,Steam
3587953,11225,5.701938127e-06,Steam
2482306,11225,1.83175781e-07,Steam
3678,11349,9.438859786e-06,IGDB
3501935,11349,2.1836104439e-05,IGDB
99939,11349,7.848960876e-06,IGDB
2482303,11349,5.49527342e-07,Steam
642444,11349,1.245318717e-05,Steam
3587478,11349,6.4465685e-06,Steam
3587276,11349,5.463647099e-06,Steam
3502139,11633,1.0918052219e-05,IGDB
100157,11633,5.494272613e-06,IGDB
2482279,11633,5.49527342e-07,Steam
644109,11633,4.020320268e-06,Steam
3587349,11633,7.997881775e-06,Steam
3587148,11633,8.648768829e-06,Steam
100681,12394,3.13958435e-06,IGDB
4581016,14365,2.605848731e-06,Twitch
3503121,14365,2.9634713167e-05,IGDB
101574,14365,1.0203649139e-05,IGDB
3587229,14365,1.5388069214e-05,Steam
2482284,14365,2.747636712e-06,Steam
3587432,14365,1.8926021958e-05,Steam
640849,14365,4.0546400747e-05,Steam
3503135,14396,1.5597217456e-05,IGDB
101594,14396,1.0203649139e-05,IGDB
651756,14396,8.874121566e-06,Steam
2482297,14396,0.0,Steam
3587791,14396,3.337047223e-06,Steam
3587557,14396,2.430961925e-06,Steam
4835918,14992,4.8256458e-08,Twitch
2613498,14992,1.8877719571e-05,IGDB
3503400,14992,1.8716660948e-05,IGDB
101913,14992,1.8052610015e-05,IGDB
3587268,14992,6.44245025e-06,Steam
842236,14992,1.1619706139e-05,Steam
3587472,14992,7.170514695e-06,Steam
2482266,14992,1.83175781e-07,Steam
3937504,16382,0.0,Steam
3938365,16382,2.48712276e-07,Steam
3939610,16382,1.372792286e-06,Steam
3932904,16382,4.06788814e-07,Steam
3939554,16626,2.1662037e-07,Steam
3938673,16626,0.0,Steam
3940718,16626,3.235867532e-06,Steam
3933351,16626,6.41209487e-07,Steam
4352,16775,9.438859786e-06,IGDB
3504001,16775,9.358330474e-06,IGDB
102688,16775,1.4913025665e-05,IGDB
2482272,16775,0.0,Steam
4787865,16775,1.1216672462e-05,IGDB
640741,16775,8.82509327e-06,Steam
3587926,16775,6.832673137e-06,Steam
3587689,16775,6.506634063e-06,Steam
3503998,16776,4.679165237e-06,IGDB
4131582,16776,7.84896088e-07,IGDB
889378,16776,6.814933136e-06,Steam
3587583,16776,1.67680212e-06,Steam
3587822,16776,2.399364532e-06,Steam
2482390,16776,0.0,Steam
3629753,16782,6.09746225e-07,Steam
4354,16782,9.438859786e-06,IGDB
3504008,16782,2.0276382693e-05,IGDB
102689,16782,7.064064788e-06,IGDB
3095851,16782,6.37367847e-07,Steam
3092370,16782,1.83175781e-07,Steam
3630011,16782,6.13630584e-07,Steam
4628719,16789,1.559721746e-06,IGDB
4113512,16789,7.84896088e-07,IGDB
2503126,16789,0.0,Steam
716952,16789,2.549471389e-06,Steam
3630001,16789,5.99841133e-07,Steam
3629746,16789,2.80804183e-07,Steam
3938920,16809,3.12896089e-07,Steam
3940072,16809,1.176679103e-06,Steam
3937941,16809,0.0,Steam
3933108,16809,4.34367717e-07,Steam
4088711,16822,1.559721746e-06,IGDB
102704,16822,5.494272613e-06,IGDB
3587385,16822,4.308338461e-06,Steam
2482356,16822,1.83175781e-07,Steam
643408,16822,5.246027666e-06,Steam
3587588,16822,4.44020333e-06,Steam
4118140,16854,1.559721746e-06,IGDB
102721,16854,6.279168701e-06,IGDB
2482268,16854,1.83175781e-07,Steam
3587686,16854,5.439578169e-06,Steam
3587924,16854,6.729252252e-06,Steam
642068,16854,1.4610432192e-05,Steam
3880004,17111,6.7300034772e-05,IGDB
4399,17111,9.438859786e-06,IGDB
3504129,17111,2.495554793e-05,IGDB
102838,17111,7.064064788e-06,IGDB
3587525,17111,6.057347371e-06,Steam
2482370,17111,2.198109369e-06,Steam
644198,17111,8.236753719e-06,Steam
3587743,17111,6.363831792e-06,Steam
4823138,17137,7.477781641e-06,IGDB
4406,17137,9.438859786e-06,IGDB
3504145,17137,9.358330474e-06,IGDB
102849,17137,2.7471363066e-05,IGDB
3587394,17137,1.1480879586e-05,Steam
3587605,17137,1.1672770556e-05,Steam
640312,17137,1.2845413538e-05,Steam
2482320,17137,5.49527342e-07,Steam
3587832,17143,1.0204193989e-05,Steam
4411,17143,9.438859786e-06,IGDB
3504174,17143,7.798608728e-06,IGDB
102856,17143,1.1773441314e-05,IGDB
2482376,17143,1.83175781e-07,Steam
4674870,17143,3.738890821e-06,IGDB
3587592,17143,1.0694627874e-05,Steam
645559,17143,7.207159504e-06,Steam
4103405,17312,3.119443491e-06,IGDB
3842019,17312,7.848960876e-06,IGDB
640886,17312,1.3875007753e-05,Steam
3587436,17312,3.626625701e-06,Steam
2482248,17312,0.0,Steam
3587232,17312,1.949583326e-06,Steam
4570232,17678,1.559721746e-06,IGDB
3933171,17678,4.6194662e-07,Steam
3939051,17678,2.40689299e-07,Steam
3938129,17678,0.0,Steam
3940256,17678,1.81404695e-06,Steam
3628085,17690,4.34367717e-07,Steam
3013728,17690,2.010160134e-06,Steam
3627923,17690,1.76505486e-07,Steam
3015761,17690,0.0,Steam
3981189,17840,1.559721746e-06,IGDB
103158,17840,3.13958435e-06,IGDB
4150037,17840,3.66351562e-07,Steam
4149321,17840,8.7563016e-07,Steam
4149030,17840,2.843641165e-06,Steam
4146189,17840,5.53585389e-07,Steam
3504631,18336,1.0918052219e-05,IGDB
103467,18336,4.709376526e-06,IGDB
646970,18336,3.088782645e-06,Steam
2482292,18336,1.83175781e-07,Steam
3587470,18336,2.233891116e-06,Steam
3587266,18336,2.093996906e-06,Steam
4616,18637,3.7755439143e-05,IGDB
3504816,18637,3.587360015e-05,IGDB
103659,18637,2.1192194365e-05,IGDB
3587548,18637,6.105485231e-06,Steam
3587783,18637,6.308673986e-06,Steam
2482270,18637,1.83175781e-07,Steam
627202,18637,7.550357576e-06,Steam
3995293,18796,6.238886983e-06,IGDB
3988416,18796,1.569792175e-06,IGDB
3938077,18796,5.05447529e-07,Steam
3932817,18796,5.58472779e-07,Steam
3939339,18796,8.82509327e-07,Steam
3937255,18796,0.0,Steam
3842770,19105,3.119443491e-06,IGDB
3187433,19105,0.0,Steam
3192522,19105,1.127650807e-06,Steam
3626957,19105,4.49286692e-07,Steam
3627127,19105,5.44683328e-07,Steam
4088747,19981,3.119443491e-06,IGDB
104600,19981,7.848960876e-06,IGDB
2482275,19981,0.0,Steam
3587685,19981,2.599444435e-06,Steam
642688,19981,3.481009012e-06,Steam
3587922,19981,2.723416639e-06,Steam
4751741,20402,3.738890821e-06,IGDB
3870816,20402,4.679165237e-06,IGDB
104884,20402,1.569792175e-06,IGDB
3627118,20402,4.75736071e-07,Steam
3015607,20402,0.0,Steam
3013580,20402,8.82509327e-07,Steam
3626953,20402,4.09171809e-07,Steam
105616,21638,1.569792175e-06,IGDB
4357830,23274,4.679165237e-06,IGDB
106488,23274,8.633856964e-06,IGDB
3587734,23274,1.684825096e-06,Steam
2482363,23274,0.0,Steam
646321,23274,1.0835253404e-05,Steam
3587972,23274,2.971626763e-06,Steam
4788161,23480,7.477781641e-06,IGDB
4149076,23480,1.372792286e-06,Steam
3507287,23480,1.559721746e-06,IGDB
106589,23480,1.569792175e-06,IGDB
4149368,23480,5.30893876e-07,Steam
4150083,23480,0.0,Steam
4146243,23480,3.93125856e-07,Steam
4293250,24025,1.559721746e-06,IGDB
106817,24025,2.354688263e-06,IGDB
4146184,24025,3.93125856e-07,Steam
4149308,24025,8.48051257e-07,Steam
4149018,24025,3.6280939e-06,Steam
4150019,24025,1.83175781e-07,Steam
4145637,24040,1.52436556e-07,Steam
4148753,24040,1.51683965e-07,Steam
4148453,24040,1.47084888e-07,Steam
4149458,24040,0.0,Steam
720589,24740,5.88339551e-07,Steam
3630071,24740,1.24105062e-07,Steam
2503227,24740,0.0,Steam
3629818,24740,4.813786e-08,Steam
3507977,25269,1.559721746e-06,IGDB
3626152,25269,6.4183813e-08,Steam
3013544,25269,5.39311255e-07,Steam
3626297,25269,1.30999788e-07,Steam
3015575,25269,0.0,Steam
4788266,25313,3.738890821e-06,IGDB
3927066,25313,2.354688263e-06,IGDB
3938313,25313,2.80804183e-07,Steam
3932888,25313,3.58525735e-07,Steam
3939585,25313,8.33481031e-07,Steam
3937471,25313,0.0,Steam
3192931,25689,8.33481031e-07,Steam
3630088,25689,2.75789027e-07,Steam
3187654,25689,0.0,Steam
3629837,25689,1.84528463e-07,Steam
642530,26123,3.579065604e-06,Steam
3587612,26123,1.516839647e-06,Steam
2482353,26123,0.0,Steam
3587409,26123,1.179377568e-06,Steam
3938714,26366,0.0,Steam
3939613,26366,1.2034465e-07,Steam
3940736,26366,1.47084888e-07,Steam
3933368,26366,1.24105062e-07,Steam
5702,26521,9.438859786e-06,IGDB
3508444,26521,1.0918052219e-05,IGDB
107888,26521,9.418753051e-06,IGDB
3587327,26521,1.0031825847e-05,Steam
2482213,26521,0.0,Steam
3587125,26521,9.667686863e-06,Steam
641671,26521,1.2257073986e-05,Steam
4088779,26573,1.559721746e-06,IGDB
107917,26573,5.494272613e-06,IGDB
2482316,26573,1.099054685e-06,Steam
3587489,26573,1.0135246732e-05,Steam
3587294,26573,1.0526145365e-05,Steam
673833,26573,7.746470759e-06,Steam
4570269,26721,1.559721746e-06,IGDB
4148515,26721,2.5510485e-07,Steam
4145393,26721,2.24643346e-07,Steam
4149214,26721,0.0,Steam
4148216,26721,4.41254664e-07,Steam
4041087,26835,1.559721746e-06,IGDB
108060,26835,7.84896088e-07,IGDB
4148977,26835,4.90282959e-07,Steam
4149265,26835,5.44683328e-07,Steam
4149981,26835,0.0,Steam
4146152,26835,5.53585389e-07,Steam
3842124,26876,1.569792175e-06,IGDB
4149258,26876,0.0,Steam
4148553,26876,4.34367717e-07,Steam
4145439,26876,2.88827159e-07,Steam
4148259,26876,1.323763991e-06,Steam
5800,26972,4.7194298929e-05,IGDB
3508650,26972,5.1470817606e-05,IGDB
108136,26972,2.4331778716e-05,IGDB
639320,26972,3.481009012e-06,Steam
4453083,26972,1.1216672462e-05,IGDB
3587403,26972,4.536729489e-06,Steam
2482323,26972,7.32703123e-07,Steam
3587207,26972,4.709487293e-06,Steam
3626603,27115,1.10315611e-07,Steam
3626457,27115,7.220679e-08,Steam
2502465,27115,0.0,Steam
1059198,27115,3.43198072e-07,Steam
3842787,27198,3.119443491e-06,IGDB
4147902,27198,3.44736283e-07,Steam
4144778,27198,2.88827159e-07,Steam
4147664,27198,6.86396143e-07,Steam
4148590,27198,0.0,Steam
6076,28282,9.438859786e-06,IGDB
3509304,28282,4.5231930624e-05,IGDB
108850,28282,1.8837506103e-05,IGDB
2482351,28282,5.49527342e-07,Steam
644659,28282,5.147971074e-06,Steam
3587486,28282,3.992046162e-06,Steam
3587286,28282,3.802890932e-06,Steam
4052958,28804,1.569792175e-06,IGDB
643101,28804,2.255301613e-06,Steam
2482364,28804,0.0,Steam
3587499,28804,7.72209275e-07,Steam
3587332,28804,5.29516459e-07,Steam
6154,28924,9.438859786e-06,IGDB
3509490,28924,4.679165237e-06,IGDB
109098,28924,1.3343233489e-05,IGDB
641661,28924,6.667848249e-06,Steam
2482315,28924,5.49527342e-07,Steam
3587633,28924,5.763990658e-06,Steam
3587431,28924,5.616083655e-06,Steam
4088815,29014,1.559721746e-06,IGDB
109133,29014,2.354688263e-06,IGDB
2482309,29014,0.0,Steam
3587580,29014,6.257921787e-06,Steam
640611,29014,1.2992498426e-05,Steam
3587811,29014,7.204988323e-06,Steam
4491237,29071,1.559721746e-06,IGDB
4090477,29071,7.84896088e-07,IGDB
3933084,29071,5.86051682e-07,Steam
3940014,29071,9.31537623e-07,Steam
3937875,29071,0.0,Steam
3938878,29071,5.29516459e-07,Steam
4748518,29227,7.84896088e-07,IGDB
3791285,29227,1.04298696e-07,Steam
3789868,29227,0.0,Steam
3790887,29227,1.029594215e-06,Steam
3791811,29227,2.34420673e-07,Steam
3509590,29348,2.0276382693e-05,IGDB
109237,29348,7.848960876e-06,IGDB
3587260,29348,1.1200075403e-05,Steam
626896,29348,1.7257960173e-05,Steam
3882287,29348,7.4777816413e-05,IGDB
3587464,29348,1.2051980468e-05,Steam
2482301,29348,2.747636712e-06,Steam
4353281,29387,1.559721746e-06,IGDB
3627020,29387,1.79262867e-07,Steam
3092272,29387,0.0,Steam
3626853,29387,1.36390603e-07,Steam
3095650,29387,4.41254664e-07,Steam
4570285,29472,1.559721746e-06,IGDB
719159,29472,1.96113184e-07,Steam
3629921,29472,5.5157805e-08,Steam
3629666,29472,3.2091907e-08,Steam
2503356,29472,0.0,Steam
3015527,29654,0.0,Steam
3627091,29654,1.86157593e-07,Steam
3013494,29654,4.41254664e-07,Steam
3626927,29654,1.4441358e-07,Steam
4146493,29691,3.85102879e-07,Steam
4149614,29691,4.68841345e-07,Steam
4149333,29691,9.80565919e-07,Steam
4150325,29691,0.0,Steam
109305,29746,7.84896088e-07,IGDB
4148188,29746,2.75789027e-07,Steam
4147905,29746,9.8056592e-08,Steam
4145069,29746,3.04873113e-07,Steam
4148889,29746,0.0,Steam
4354161,29785,1.569792175e-06,IGDB
661637,29785,1.666962062e-06,Steam
3587482,29785,6.82577841e-07,Steam
2482342,29785,0.0,Steam
3587277,29785,5.21493482e-07,Steam
1052817,29880,9.438859786e-06,IGDB
2757999,29880,2.354688263e-06,IGDB
4146079,29880,5.29516459e-07,Steam
4148905,29880,1.81404695e-06,Steam
4149905,29880,0.0,Steam
4149199,29880,7.10156744e-07,Steam
4763067,30272,1.559721746e-06,IGDB
109448,30272,2.354688263e-06,IGDB
4149873,30272,1.83175781e-07,Steam
4146054,30272,2.88827159e-07,Steam
4148878,30272,1.176679103e-06,Steam
4149165,30272,4.1368354e-07,Steam
2502898,30685,0.0,Steam
4748565,30685,7.84896088e-07,IGDB
3628030,30685,2.41315398e-07,Steam
715496,30685,4.41254664e-07,Steam
3627877,30685,2.08597393e-07,Steam
109567,30927,3.13958435e-06,IGDB
4148848,30927,2.941697757e-06,Steam
4149856,30927,0.0,Steam
4149139,30927,8.54945983e-07,Steam
4146026,30927,5.13470506e-07,Steam
4088897,30980,3.119443491e-06,IGDB
109587,30980,1.569792175e-06,IGDB
4149026,30980,5.23999151e-07,Steam
4145913,30980,3.61033949e-07,Steam
4149736,30980,0.0,Steam
4148729,30980,1.519877174e-06,Steam
3013537,31117,9.80565919e-07,Steam
3015562,31117,0.0,Steam
3627343,31117,2.34420673e-07,Steam
3627212,31117,1.12321673e-07,Steam
4570310,31230,1.559721746e-06,IGDB
109688,31490,4.709376526e-06,IGDB
2482350,31490,0.0,Steam
662202,31490,2.892669461e-06,Steam
3587367,31490,4.902038733e-06,Steam
3587570,31490,4.619466198e-06,Steam
3015460,31503,0.0,Steam
3627954,31503,4.826308e-08,Steam
3013422,31503,2.4514148e-07,Steam
3627796,31503,1.6045953e-08,Steam
4090532,31632,2.354688263e-06,IGDB
3587166,31632,9.54734221e-07,Steam
2482241,31632,0.0,Steam
645838,31632,3.530037308e-06,Steam
3587371,31632,1.316892603e-06,Steam
4149619,31831,5.23999151e-07,Steam
4150328,31831,0.0,Steam
4149328,31831,1.715990358e-06,Steam
4146485,31831,3.28942043e-07,Steam
3509939,31962,6.238886983e-06,IGDB
109797,31962,9.418753051e-06,IGDB
2482388,31962,1.83175781e-07,Steam
644780,31962,9.560517709e-06,Steam
3587293,31962,8.841320268e-06,Steam
3587496,31962,8.942459191e-06,Steam
3956009,32006,3.119443491e-06,IGDB
4068781,32006,7.84896088e-07,IGDB
2788315,32006,0.0,Steam
715168,32006,4.804773003e-06,Steam
3628008,32006,8.7563016e-07,Steam
3627846,32006,2.32666323e-07,Steam
4354209,32053,7.84896088e-07,IGDB
4148911,32053,0.0,Steam
4147927,32053,2.4514148e-07,Steam
4145101,32053,3.69056926e-07,Steam
4148218,32053,3.51631009e-07,Steam
109808,32072,7.84896088e-07,IGDB
3937524,32072,0.0,Steam
3938381,32072,2.48712276e-07,Steam
3932912,32072,3.30946832e-07,Steam
3939641,32072,8.33481031e-07,Steam
3791145,32325,1.12321673e-07,Steam
3789621,32325,0.0,Steam
3790730,32325,1.96113184e-07,Steam
3791747,32325,1.24105062e-07,Steam
4088981,32922,4.679165237e-06,IGDB
110013,32922,5.494272613e-06,IGDB
640456,32922,1.961131838e-06,Steam
2482287,32922,0.0,Steam
3587408,32922,2.109786054e-06,Steam
3587204,32922,2.134111789e-06,Steam
4145818,33126,3.69056926e-07,Steam
4148938,33126,4.82630797e-07,Steam
4149642,33126,0.0,Steam
4148640,33126,1.176679103e-06,Steam
2482285,33241,0.0,Steam
642787,33241,7.35424439e-07,Steam
3587419,33241,2.89578478e-07,Steam
3587209,33241,2.1662037e-07,Steam
3932823,33296,1.65473416e-07,Steam
3937298,33296,0.0,Steam
3939388,33296,2.4514148e-07,Steam
3938143,33296,1.52436556e-07,Steam
971703,33543,3.92226368e-07,Steam
3846801,33543,7.84896088e-07,IGDB
3627849,33543,2.89578478e-07,Steam
2502535,33543,0.0,Steam
3627691,33543,2.72781206e-07,Steam
4147777,33555,4.41254664e-07,Steam
4148715,33555,0.0,Steam
4144909,33555,4.89401576e-07,Steam
4148007,33555,4.82630797e-07,Steam
3870877,33647,1.559721746e-06,IGDB
4148815,33647,0.0,Steam
4145001,33647,3.36965019e-07,Steam
4147846,33647,1.863075246e-06,Steam
4148099,33647,5.51578053e-07,Steam
3932559,33655,5.03314974e-07,Steam
3936138,33655,0.0,Steam
3936959,33655,4.57309669e-07,Steam
3938262,33655,7.84452735e-07,Steam
3842299,33705,7.84896088e-07,IGDB
3933423,33730,2.82683752e-07,Steam
3939725,33730,2.88827159e-07,Steam
3940874,33730,2.4514148e-07,Steam
3938848,33730,0.0,Steam
4571388,34094,7.84896088e-07,IGDB
3937166,34094,3.20919066e-07,Steam
3936262,34094,0.0,Steam
3932638,34094,4.75736071e-07,Steam
3938503,34094,1.421820582e-06,Steam
3842360,34307,1.569792175e-06,IGDB
4401811,1046,1.44769374e-07,Twitch
180531,1046,9.438859786e-06,IGDB
3494492,1046,2.6515269676e-05,IGDB
91564,1046,2.1192194365e-05,IGDB
3874939,1046,7.477781641e-06,IGDB
641211,1046,1.519877174e-06,Steam
3587907,1046,1.061787753e-06,Steam
2482483,1046,1.83175781e-07,Steam
3587667,1046,9.86826128e-07,Steam
3495037,1625,9.358330474e-06,IGDB
92115,1625,1.4913025665e-05,IGDB
3780084,1625,3.509415365e-06,Steam
3779957,1625,9.903715781e-06,Steam
3780144,1625,1.83175781e-07,Steam
3780018,1625,2.463053831e-06,Steam
1403,2606,9.438859786e-06,IGDB
3495806,2606,2.8074991422e-05,IGDB
92939,2606,2.1977090453e-05,IGDB
4711667,4758,1.1216672462e-05,IGDB
1980,4758,1.8877719571e-05,IGDB
3497476,4758,3.8993043641e-05,IGDB
94816,4758,2.8256259154e-05,IGDB
640517,4758,1.8679780755e-05,Steam
3587527,4758,1.26442112e-05,Steam
2482464,4758,3.66351562e-07,Steam
3587756,4758,1.3492978132e-05,Steam
3956303,5603,7.84896088e-07,IGDB
2482767,5603,0.0,Steam
645379,5603,2.647527981e-06,Steam
3588497,5603,1.110050833e-06,Steam
3588257,5603,8.58458502e-07,Steam
3588903,5604,2.040838798e-06,Steam
95501,5604,3.13958435e-06,IGDB
2482913,5604,3.66351562e-07,Steam
3588651,5604,2.005744162e-06,Steam
644255,5604,2.255301613e-06,Steam
2262,5895,1.8877719571e-05,IGDB
3498275,5895,1.2477773965e-05,IGDB
95737,5895,9.418753051e-06,IGDB
4765870,5895,1.1216672462e-05,IGDB
2482552,5895,0.0,Steam
640683,5895,6.569791657e-06,Steam
3588077,5895,4.495361135e-06,Steam
3587836,5895,4.155901905e-06,Steam
3588400,7521,2.178733311e-06,Steam
4088650,7521,3.119443491e-06,IGDB
97101,7521,7.064064788e-06,IGDB
4674490,7521,3.738890821e-06,IGDB
2482704,7521,0.0,Steam
640903,7521,5.834367218e-06,Steam
3588158,7521,1.5805264e-06,Steam
3499631,7677,6.238886983e-06,IGDB
97222,7677,8.633856964e-06,IGDB
2483007,7677,0.0,Steam
644599,7677,6.079508697e-06,Steam
3589118,7677,2.744100816e-06,Steam
3588860,7677,2.198295602e-06,Steam
4582832,7868,1.013385618e-06,Twitch
4607039,7868,1.1216672462e-05,IGDB
3499767,7868,2.9634713167e-05,IGDB
97391,7868,4.9448453519e-05,IGDB
3934808,7868,3.6528612687e-05,Steam
3934720,7868,1.099054685e-06,Steam
3935763,7868,6.3883869617e-05,Steam
3931710,7868,4.0375513511e-05,Steam
3500048,8276,2.0276382693e-05,IGDB
97722,8276,7.848960876e-06,IGDB
642408,8276,9.511489413e-06,Steam
2482680,8276,0.0,Steam
3588116,8276,2.326663228e-06,Steam
3588346,8276,3.337047223e-06,Steam
3500399,8752,2.1836104439e-05,IGDB
98092,8752,8.633856964e-06,IGDB
643964,8752,5.147971074e-06,Steam
2482506,8752,1.282230466e-06,Steam
3588069,8752,8.473617846e-06,Steam
3587828,8752,9.017825754e-06,Steam
3500520,8953,1.559721746e-06,IGDB
98249,8953,9.418753051e-06,IGDB
2482652,8953,0.0,Steam
3588316,8953,4.481571684e-06,Steam
3588066,8953,4.460775017e-06,Steam
644754,8953,4.608659819e-06,Steam
675449,9025,4.412546635e-06,Steam
3959577,9025,6.238886983e-06,IGDB
557720,9025,7.064064788e-06,IGDB
3588618,9025,3.024662197e-06,Steam
3588873,9025,3.219836887e-06,Steam
2482934,9025,0.0,Steam
3500573,9026,4.679165237e-06,IGDB
204818,9026,5.494272613e-06,IGDB
641348,9026,3.87323538e-06,Steam
3587617,9026,1.853307606e-06,Steam
2482498,9026,0.0,Steam
3587851,9026,2.137364957e-06,Steam
3500766,9273,6.238886983e-06,IGDB
3841941,9273,3.924480438e-06,IGDB
2482478,9273,0.0,Steam
643622,9273,3.775178788e-06,Steam
3587771,9273,6.25792179e-07,Steam
3588010,9273,1.068682479e-06,Steam
3500820,9374,9.358330474e-06,IGDB
98586,9374,1.7267713927e-05,IGDB
2483043,9374,0.0,Steam
3588993,9374,2.771679719e-06,Steam
645259,9374,3.824207084e-06,Steam
3588743,9374,2.599444435e-06,Steam
4735972,9390,3.738890821e-06,IGDB
3235,9390,1.8877719571e-05,IGDB
4011693,9390,4.679165237e-06,IGDB
98592,9390,6.279168701e-06,IGDB
2482888,9390,0.0,Steam
644400,9390,3.579065604e-06,Steam
3588786,9390,3.736941312e-06,Steam
3588536,9390,3.762776049e-06,Steam
3501031,9698,6.238886983e-06,IGDB
98824,9698,5.494272613e-06,IGDB
644063,9698,1.0001772373e-05,Steam
3588038,9698,8.656791805e-06,Steam
3588275,9698,8.845933032e-06,Steam
2482646,9698,0.0,Steam
4357795,9704,4.679165237e-06,IGDB
98830,9704,6.279168701e-06,IGDB
644917,9704,3.186839236e-06,Steam
4674576,9704,1.8694454103e-05,IGDB
3588564,9704,2.551048497e-06,Steam
2482765,9704,0.0,Steam
3588319,9704,2.447007878e-06,Steam
3501071,9777,1.7156939202e-05,IGDB
98883,9777,1.4128129577e-05,IGDB
645706,9777,1.063914022e-05,Steam
2483054,9777,0.0,Steam
3589121,9777,4.874571047e-06,Steam
3588868,9777,3.931258558e-06,Steam
3407,10036,9.438859786e-06,IGDB
3501226,10036,1.2477773965e-05,IGDB
99071,10036,3.13958435e-06,IGDB
4696041,10036,3.738890821e-06,IGDB
2482602,10036,3.66351562e-07,Steam
3587975,10036,1.283676264e-06,Steam
3588218,10036,1.358260957e-06,Steam
643520,10036,1.81404695e-06,Steam
4787553,10040,3.738890821e-06,IGDB
4483558,10040,1.559721746e-06,IGDB
2945463,10040,6.279168701e-06,IGDB
2482465,10040,1.83175781e-07,Steam
3587516,10040,3.481971866e-06,Steam
641921,10040,4.265461747e-06,Steam
3587732,10040,3.592152073e-06,Steam
3437,10198,9.438859786e-06,IGDB
3501322,10198,1.0918052219e-05,IGDB
99174,10198,7.848960876e-06,IGDB
3588018,10198,3.433834006e-06,Steam
3588254,10198,3.468047011e-06,Steam
2482615,10198,0.0,Steam
644424,10198,3.677122196e-06,Steam
3436,10199,9.438859786e-06,IGDB
3501314,10199,4.0552765387e-05,IGDB
99177,10199,2.9041155241e-05,IGDB
2482777,10199,1.83175781e-07,Steam
3588553,10199,6.680989172e-06,Steam
645069,10199,1.0344970445e-05,Steam
4691902,10199,3.738890821e-06,IGDB
3588306,10199,6.081416301e-06,Steam
3920407,10279,3.119443491e-06,IGDB
99233,10279,5.494272613e-06,IGDB
3588729,10279,2.294571322e-06,Steam
4818694,10279,3.738890821e-06,IGDB
3160763,10279,0.0,Steam
3191231,10279,8.530923495e-06,Steam
3588985,10279,3.171573807e-06,Steam
3501379,10321,1.0918052219e-05,IGDB
99257,10321,7.064064788e-06,IGDB
2482518,10321,0.0,Steam
3587965,10321,4.578097844e-06,Steam
643501,10321,4.853801299e-06,Steam
3587729,10321,4.532981807e-06,Steam
3589213,10363,2.475206515e-06,Steam
3460,10363,9.438859786e-06,IGDB
3501397,10363,1.559721746e-06,IGDB
99283,10363,6.279168701e-06,IGDB
645284,10363,4.314490043e-06,Steam
2483105,10363,0.0,Steam
3588961,10363,2.174226672e-06,Steam
3462,10376,9.438859786e-06,IGDB
4483561,10376,4.679165237e-06,IGDB
191012,10376,7.848960876e-06,IGDB
2482642,10376,0.0,Steam
3588277,10376,3.026784568e-06,Steam
644069,10376,8.383838607e-06,Steam
3588045,10376,2.150157742e-06,Steam
3501417,10406,1.559721746e-06,IGDB
3988374,10406,3.13958435e-06,IGDB
647090,10406,8.776064974e-06,Steam
3588849,10406,3.109521276e-06,Steam
3588601,10406,2.182249649e-06,Steam
2482898,10406,3.66351562e-07,Steam
4103396,10427,3.119443491e-06,IGDB
99321,10427,7.848960876e-06,IGDB
2483071,10427,7.32703123e-07,Steam
650966,10427,1.475751708e-05,Steam
3589194,10427,1.1396981529e-05,Steam
3588941,10427,1.0847064431e-05,Steam
661602,10524,6.226593585e-06,Steam
99379,10524,6.279168701e-06,IGDB
3588881,10524,4.640150375e-06,Steam
2482936,10524,0.0,Steam
3588622,10524,4.380545251e-06,Steam
3499,10637,2.8316579357e-05,IGDB
3501523,10637,5.1470817606e-05,IGDB
99448,10637,4.4739076994e-05,IGDB
4640663,10637,3.738890821e-06,IGDB
3587559,10637,3.4466707688e-05,Steam
2482449,10637,5.128921862e-06,Steam
626793,10637,6.2952331994e-05,Steam
3587797,10637,3.8472569227e-05,Steam
3501527,10642,6.238886983e-06,IGDB
99450,10642,5.494272613e-06,IGDB
2482650,10642,0.0,Steam
645302,10642,1.1178451476e-05,Steam
3588121,10642,1.163331614e-06,Steam
3588365,10642,2.571732674e-06,Steam
3501915,11315,3.119443491e-06,IGDB
3841991,11315,7.064064788e-06,IGDB
3588893,11315,1.7788392223e-05,Steam
643881,11315,1.632642255e-05,Steam
2482948,11315,0.0,Steam
3588647,11315,1.8027628532e-05,Steam
3501979,11415,1.4037495711e-05,IGDB
99993,11415,4.709376526e-06,IGDB
3588568,11415,6.843599082e-06,Steam
3588823,11415,9.425089988e-06,Steam
2482908,11415,0.0,Steam
637084,11415,2.5200544116e-05,Steam
3712,11488,2.8316579357e-05,IGDB
3502021,11488,3.7433321895e-05,IGDB
100042,11488,2.5901570891e-05,IGDB
2483049,11488,1.83175781e-07,Steam
4674654,11488,3.738890821e-06,IGDB
